t_us,dt_us,ax,ay,az,ppg
24116707,9996,0.330933,-0.637939,-0.727295,510
24126715,10008,0.332886,-0.637451,-0.729126,508
24136701,9986,0.333496,-0.634521,-0.728638,510
24146723,10022,0.334717,-0.633423,-0.727783,510
24156701,9978,0.335693,-0.632812,-0.726929,512
24166717,10016,0.336182,-0.633179,-0.727173,506
24176717,10000,0.336304,-0.633667,-0.726807,510
24186700,9983,0.337158,-0.633057,-0.726685,510
24196703,10003,0.338501,-0.633179,-0.725220,511
24206737,10034,0.339233,-0.632935,-0.724731,511
24216721,9984,0.339722,-0.632935,-0.724976,510
24226714,9993,0.340210,-0.631958,-0.726929,510
24236695,9981,0.340942,-0.631348,-0.728882,505
24246697,10002,0.340698,-0.631592,-0.729248,511
24256709,10012,0.341797,-0.631592,-0.727173,508
24266719,10010,0.343140,-0.631592,-0.727295,510
24276733,10014,0.343018,-0.630737,-0.725830,509
24286696,9963,0.341431,-0.631226,-0.726074,509
24296698,10002,0.339111,-0.628174,-0.727051,511
24308554,11856,0.338989,-0.628540,-0.725586,509
24316708,8154,0.337769,-0.629639,-0.726562,508
24326699,9991,0.336914,-0.631226,-0.727295,508
24336715,10016,0.338013,-0.632446,-0.728638,505
24346739,10024,0.337524,-0.636963,-0.730103,509
24356703,9964,0.336060,-0.636841,-0.730835,505
24366714,10011,0.334717,-0.638062,-0.731567,510
24376696,9982,0.333984,-0.638794,-0.733521,512
24386716,10020,0.331909,-0.638184,-0.734619,509
24396715,9999,0.331909,-0.638672,-0.732056,509
24406703,9988,0.333740,-0.638794,-0.730835,512
24416736,10033,0.334717,-0.636963,-0.730103,514
24426718,9982,0.335327,-0.637085,-0.729858,514
24436721,10003,0.336548,-0.634155,-0.731079,515
24446707,9986,0.338013,-0.633423,-0.729614,514
24456696,9989,0.340942,-0.631592,-0.727539,516
24466710,10014,0.343018,-0.630981,-0.726807,513
24476710,10000,0.343018,-0.628906,-0.726929,519
24486722,10012,0.343140,-0.629395,-0.727051,514
24496707,9985,0.343994,-0.629517,-0.726196,510
24506718,10011,0.344482,-0.629761,-0.726318,510
24516708,9990,0.343872,-0.628906,-0.727295,509
24526712,10004,0.344238,-0.630249,-0.727051,514
24536704,9992,0.342651,-0.630371,-0.725952,514
24546707,10003,0.340210,-0.629517,-0.724365,513
24556702,9995,0.338501,-0.629517,-0.726196,512
24566710,10008,0.336792,-0.630615,-0.728271,512
24576709,9999,0.336426,-0.630493,-0.729004,510
24586709,10000,0.336670,-0.630981,-0.728516,506
24596708,9999,0.337402,-0.632080,-0.729126,511
24606718,10010,0.338745,-0.633057,-0.728394,511
24616695,9977,0.338257,-0.634399,-0.726318,511
24626720,10025,0.339844,-0.634888,-0.725586,505
24636715,9995,0.340332,-0.634277,-0.725708,509
24646723,10008,0.341064,-0.634766,-0.725586,510
24656712,9989,0.340942,-0.634033,-0.725464,509
24666700,9988,0.341553,-0.633667,-0.726562,507
24676702,10002,0.341675,-0.633057,-0.726074,510
24686697,9995,0.341675,-0.633789,-0.724854,508
24696721,10024,0.341797,-0.632935,-0.725098,509
24706716,9995,0.342529,-0.632080,-0.724854,510
24716715,9999,0.342163,-0.632202,-0.725952,510
24726724,10009,0.343140,-0.634521,-0.726929,512
24736721,9997,0.343506,-0.633911,-0.726562,512
24746699,9978,0.341919,-0.634644,-0.726440,506
24756718,10019,0.340576,-0.634277,-0.724976,511
24766717,9999,0.339478,-0.633545,-0.725708,512
24776706,9989,0.338989,-0.634155,-0.726807,507
24786708,10002,0.339355,-0.634033,-0.728394,512
24796708,10000,0.339233,-0.634033,-0.729614,512
24806709,10001,0.340332,-0.633911,-0.730835,508
24816713,10004,0.340332,-0.633423,-0.731567,511
24826724,10011,0.340820,-0.631226,-0.731079,509
24836719,9995,0.342041,-0.629883,-0.731689,505
24846719,10000,0.343262,-0.630127,-0.730713,508
24856697,9978,0.343018,-0.630859,-0.729248,507
24866720,10023,0.342896,-0.630249,-0.728516,509
24876720,10000,0.342407,-0.630371,-0.727295,511
24886709,9989,0.341064,-0.631958,-0.726685,511
24896725,10016,0.341675,-0.632690,-0.725708,508
24906713,9988,0.341675,-0.632202,-0.723389,510
24916700,9987,0.343262,-0.632080,-0.721802,507
24926716,10016,0.342529,-0.633911,-0.722290,510
24936707,9991,0.342041,-0.633179,-0.721924,505
24946717,10010,0.341797,-0.633179,-0.723511,510
24956694,9977,0.342041,-0.632690,-0.724609,511
24966721,10027,0.342285,-0.633057,-0.726318,507
24976722,10001,0.342896,-0.632446,-0.725952,509
24986694,9972,0.343018,-0.632812,-0.727295,509
24996698,10004,0.340942,-0.634033,-0.726562,505
25006707,10009,0.340210,-0.635620,-0.727905,510
25016710,10003,0.338257,-0.635010,-0.727905,511
25026736,10026,0.336182,-0.635376,-0.728271,511
25036698,9962,0.336670,-0.635254,-0.726562,512
25046706,10008,0.337891,-0.635864,-0.720825,512
25056700,9994,0.336914,-0.633179,-0.722046,507
25066697,9997,0.338013,-0.631104,-0.722900,512
25076712,10015,0.338379,-0.630371,-0.726318,515
25086701,9989,0.337158,-0.630127,-0.729492,511
25096714,10013,0.338257,-0.629150,-0.733887,517
25106717,10003,0.338989,-0.630005,-0.736450,513
25116718,10001,0.338135,-0.630249,-0.735962,515
25126712,9994,0.339233,-0.631470,-0.736450,515
25136717,10005,0.338501,-0.632935,-0.735474,514
25146722,10005,0.338867,-0.634888,-0.732422,513
25156721,9999,0.337769,-0.634644,-0.726562,509
25166724,10003,0.338257,-0.634399,-0.723389,513
25176719,9995,0.337891,-0.633179,-0.722900,513
25186703,9984,0.339722,-0.633545,-0.723022,513
25196722,10019,0.339478,-0.631592,-0.724976,509
25206705,9983,0.340576,-0.629150,-0.728638,513
25216715,10010,0.342529,-0.630127,-0.730469,512
25226718,10003,0.343140,-0.630493,-0.731079,511
25236720,10002,0.342773,-0.630005,-0.729980,511
25246705,9985,0.343140,-0.629395,-0.727905,509
25256721,10016,0.342651,-0.628906,-0.727173,509
25266695,9974,0.343506,-0.629028,-0.727051,508
25276724,10029,0.341553,-0.628418,-0.726562,511
25286716,9992,0.341675,-0.627563,-0.728149,509
25296723,10007,0.341431,-0.627686,-0.727417,509
25306713,9990,0.341675,-0.627441,-0.729492,512
25316711,9998,0.343628,-0.627686,-0.729858,508
25326723,10012,0.344360,-0.629761,-0.729980,511
25336718,9995,0.345459,-0.630127,-0.729248,509
25346705,9987,0.345337,-0.630493,-0.730469,490
25356712,10007,0.345337,-0.630615,-0.728638,511
25366698,9986,0.345337,-0.629517,-0.729004,508
25376710,10012,0.345093,-0.630981,-0.728516,511
25386711,10001,0.346558,-0.630493,-0.729370,503
25396694,9983,0.346191,-0.630737,-0.729980,509
25406696,10002,0.346558,-0.630737,-0.727905,512
25416705,10009,0.346069,-0.632690,-0.727905,512
25426700,9995,0.347168,-0.631470,-0.726685,510
25436705,10005,0.345825,-0.630615,-0.723755,511
25446700,9995,0.343628,-0.628540,-0.723267,510
25456695,9995,0.343628,-0.629517,-0.723267,511
25466722,10027,0.343750,-0.627808,-0.722046,512
25476699,9977,0.341309,-0.629517,-0.724976,508
25486715,10016,0.340576,-0.630371,-0.728271,510
25496699,9984,0.340088,-0.630981,-0.729858,511
25506708,10009,0.338745,-0.631470,-0.731079,504
25516709,10001,0.338501,-0.630981,-0.729980,507
25526694,9985,0.337036,-0.630737,-0.726074,510
25536721,10027,0.337402,-0.633423,-0.726318,504
25546698,9977,0.336792,-0.632446,-0.726318,509
25556705,10007,0.339478,-0.632812,-0.725830,510
25566695,9990,0.340820,-0.632568,-0.725098,508
25576697,10002,0.341919,-0.633301,-0.726074,511
25586718,10021,0.344849,-0.634033,-0.727661,509
25596713,9995,0.343384,-0.633301,-0.728027,509
25606717,10004,0.344360,-0.632324,-0.728516,507
25616723,10006,0.343872,-0.632690,-0.728027,511
25626710,9987,0.343872,-0.633057,-0.727539,509
25636709,9999,0.342896,-0.631836,-0.726562,505
25646703,9994,0.341797,-0.631348,-0.727417,513
25656746,10043,0.343994,-0.631592,-0.727783,513
25666709,9963,0.343506,-0.631714,-0.727661,515
25676717,10008,0.342529,-0.630859,-0.728149,513
25686707,9990,0.344360,-0.630859,-0.726196,512
25696705,9998,0.344360,-0.629883,-0.726074,514
25706695,9990,0.345215,-0.628784,-0.726440,514
25716714,10019,0.345459,-0.627808,-0.727051,515
25726735,10021,0.345825,-0.628540,-0.727051,512
25736720,9985,0.347656,-0.628906,-0.727417,513
25746710,9990,0.346191,-0.629272,-0.727539,514
25756724,10014,0.344849,-0.629272,-0.726440,513
25766695,9971,0.344238,-0.629150,-0.727173,515
25776716,10021,0.341797,-0.629883,-0.728394,512
25786720,10004,0.341309,-0.630371,-0.727783,514
25796728,10008,0.338257,-0.631470,-0.729858,514
25806723,9995,0.338257,-0.630981,-0.730103,513
25816717,9994,0.337402,-0.632568,-0.729980,505
25826703,9986,0.338257,-0.631836,-0.729736,508
25836698,9995,0.336792,-0.631470,-0.729858,511
25846720,10022,0.338013,-0.631226,-0.727905,510
25856702,9982,0.338135,-0.632568,-0.728882,511
25866709,10007,0.338135,-0.633545,-0.727905,511
25876714,10005,0.338745,-0.633179,-0.725464,507
25886711,9997,0.338623,-0.633301,-0.725220,511
25896697,9986,0.339111,-0.633301,-0.724976,506
25906697,10000,0.337646,-0.632812,-0.726562,511
25916705,10008,0.338501,-0.632446,-0.729736,507
25926706,10001,0.338623,-0.633057,-0.731812,512
25936698,9992,0.338013,-0.631836,-0.732666,511
25946723,10025,0.339478,-0.631714,-0.734131,512
