t_us,dt_us,ax,ay,az,ppg
12854183,10005,-0.107422,0.459473,0.849731,512
12864180,9997,-0.109009,0.460083,0.850830,513
12874190,10010,-0.108643,0.461914,0.853027,512
12884167,9977,-0.108154,0.462891,0.852417,511
12894169,10002,-0.110229,0.467407,0.848511,507
12904179,10010,-0.109985,0.467041,0.851807,505
12914181,10002,-0.110229,0.466553,0.852539,510
12924165,9984,-0.109131,0.465576,0.852173,509
12934173,10008,-0.109497,0.465698,0.851318,509
12944187,10014,-0.111572,0.465088,0.852905,507
12954203,10016,-0.110596,0.464233,0.856445,510
12964180,9977,-0.110107,0.464600,0.855957,512
12974166,9986,-0.112061,0.463013,0.856934,503
12984189,10023,-0.111816,0.464233,0.855713,512
12994191,10002,-0.111694,0.465332,0.853271,507
13004191,10000,-0.113647,0.463257,0.855469,510
13017309,13118,-0.112305,0.461670,0.856567,507
13024189,6880,-0.111816,0.460571,0.855957,505
13034165,9976,-0.112549,0.461670,0.854492,510
13044186,10021,-0.112427,0.459961,0.856445,510
13054192,10006,-0.111572,0.458496,0.855103,510
13064172,9980,-0.111084,0.459717,0.852905,509
13074167,9995,-0.112427,0.458374,0.848755,508
13084188,10021,-0.112793,0.457520,0.850464,512
13094191,10003,-0.111938,0.457153,0.852295,508
13104190,9999,-0.110474,0.457520,0.850098,509
13114193,10003,-0.111084,0.460449,0.852173,504
13124189,9996,-0.111206,0.459717,0.849976,508
13134171,9982,-0.109131,0.456421,0.848145,508
13144185,10014,-0.109985,0.452881,0.849121,506
13154187,10002,-0.110229,0.453613,0.851318,508
13164174,9987,-0.106812,0.459106,0.852295,508
13174165,9991,-0.107910,0.460205,0.850464,509
13184165,10000,-0.109009,0.459839,0.849854,510
13194181,10016,-0.107910,0.457886,0.850952,510
13204173,9992,-0.107178,0.459595,0.851562,511
13214189,10016,-0.108643,0.460449,0.852661,511
13224179,9990,-0.109497,0.459839,0.851562,514
13234171,9992,-0.110718,0.458618,0.849854,512
13244165,9994,-0.112305,0.459595,0.851196,518
13254183,10018,-0.112915,0.461060,0.852173,518
13264186,10003,-0.111572,0.461548,0.852905,523
13274174,9988,-0.111816,0.462402,0.853638,519
13284190,10016,-0.112427,0.460937,0.852539,524
13294164,9974,-0.111694,0.459839,0.852905,522
13304165,10001,-0.112549,0.458496,0.855713,526
13314193,10028,-0.111450,0.457642,0.856567,526
13324180,9987,-0.113159,0.458618,0.858521,526
13334179,9999,-0.114990,0.459961,0.859009,523
13344181,10002,-0.113037,0.459473,0.859131,528
13354172,9991,-0.113037,0.460571,0.858276,523
13364184,10012,-0.112183,0.461548,0.858154,527
13374195,10011,-0.112549,0.461426,0.855713,523
13384190,9995,-0.111938,0.459961,0.851685,519
13394169,9979,-0.110229,0.460205,0.851929,515
13404180,10011,-0.111084,0.461426,0.852661,517
13414192,10012,-0.111816,0.463745,0.852661,521
13424175,9983,-0.111572,0.464355,0.850098,518
13434169,9994,-0.111328,0.462524,0.848999,512
13444172,10003,-0.110840,0.461182,0.849121,513
13454167,9995,-0.109741,0.457520,0.850342,514
13464171,10004,-0.109131,0.457886,0.851440,512
13474164,9993,-0.109619,0.459717,0.851196,513
13484175,10011,-0.110107,0.461914,0.850708,506
13494179,10004,-0.109619,0.462402,0.855103,513
13504166,9987,-0.108887,0.462402,0.853027,508
13514167,10001,-0.108887,0.462891,0.853149,512
13524193,10026,-0.108887,0.461304,0.852539,511
13534188,9995,-0.108154,0.458374,0.851807,512
13544174,9986,-0.109009,0.456055,0.851318,512
13554182,10008,-0.108032,0.456299,0.851074,512
13564172,9990,-0.110229,0.459229,0.851562,512
13574175,10003,-0.109253,0.460571,0.850952,510
13584219,10044,-0.109619,0.460083,0.849243,512
13594190,9971,-0.110962,0.459229,0.848755,511
13604193,10003,-0.110352,0.456665,0.848511,509
13614166,9973,-0.109375,0.455811,0.849609,505
13624174,10008,-0.109741,0.456909,0.849854,522
13634178,10004,-0.109497,0.457520,0.849731,512
13644171,9993,-0.111084,0.457764,0.848877,509
13654165,9994,-0.110962,0.457886,0.851196,511
13664170,10005,-0.110474,0.458130,0.852539,504
13674183,10013,-0.111328,0.459106,0.852783,510
13684189,10006,-0.111572,0.460693,0.851929,506
13694179,9990,-0.112061,0.459351,0.852295,506
13704177,9998,-0.112305,0.460571,0.853516,506
13714174,9997,-0.113403,0.463013,0.856079,508
13724169,9995,-0.112549,0.465698,0.855225,507
13734172,10003,-0.112549,0.466064,0.855957,509
13744176,10004,-0.112427,0.464600,0.856323,510
13754164,9988,-0.111938,0.463501,0.856323,511
13764192,10028,-0.111572,0.464722,0.853149,509
13774182,9990,-0.112061,0.465698,0.855591,507
13784176,9994,-0.111694,0.466064,0.856079,507
13794178,10002,-0.111694,0.466553,0.856567,508
13804165,9987,-0.111206,0.465576,0.855347,507
13814174,10009,-0.110840,0.465820,0.852783,507
13824180,10006,-0.109375,0.462402,0.851196,510
13834189,10009,-0.109741,0.461060,0.849731,509
13844184,9995,-0.109619,0.457153,0.849243,507
13854170,9986,-0.109497,0.456055,0.850098,508
13864186,10016,-0.110107,0.456543,0.849365,509
13874183,9997,-0.110107,0.458862,0.848877,508
13884173,9990,-0.108643,0.458496,0.848267,506
13894177,10004,-0.108887,0.456909,0.848511,512
13904184,10007,-0.109863,0.453857,0.846802,505
13914171,9987,-0.108154,0.451172,0.844971,510
13924193,10022,-0.108032,0.449707,0.849121,502
13934187,9994,-0.107422,0.453735,0.851440,509
13944174,9987,-0.106689,0.457520,0.852417,509
13954177,10003,-0.105835,0.460449,0.851929,510
13964170,9993,-0.106201,0.460083,0.850952,508
13974193,10023,-0.106934,0.457153,0.849976,509
13984171,9978,-0.107056,0.453735,0.849487,512
13994164,9993,-0.108398,0.454834,0.851318,509
14004167,10003,-0.109253,0.459473,0.852051,511
14014182,10015,-0.110107,0.464355,0.852905,516
14024198,10016,-0.110352,0.467041,0.852295,514
14034190,9992,-0.109863,0.468994,0.851440,516
14044167,9977,-0.111816,0.466919,0.852051,522
14054190,10023,-0.108765,0.464233,0.855591,523
14064176,9986,-0.109863,0.460815,0.855835,526
14074185,10009,-0.110718,0.461548,0.855713,527
14084186,10001,-0.110718,0.462280,0.855957,528
14094165,9979,-0.112061,0.463257,0.857788,528
14104169,10004,-0.111450,0.464478,0.858398,519
14114171,10002,-0.110962,0.465332,0.857300,527
14124168,9997,-0.110962,0.464966,0.857666,523
14134191,10023,-0.109497,0.464233,0.857300,528
14144187,9996,-0.110840,0.461426,0.856323,524
14154185,9998,-0.109985,0.462158,0.853638,523
14164202,10017,-0.110474,0.464600,0.854248,522
14174182,9980,-0.110107,0.466064,0.855469,520
14184189,10007,-0.110352,0.465210,0.854736,514
14194180,9991,-0.110596,0.464233,0.852417,516
14204171,9991,-0.110718,0.460693,0.851929,515
14214183,10012,-0.110474,0.460083,0.853394,513
14224188,10005,-0.109985,0.460083,0.854492,514
14234178,9990,-0.108032,0.460693,0.853394,512
14244168,9990,-0.109863,0.461914,0.851685,509
14254192,10024,-0.109497,0.460937,0.850586,512
14264173,9981,-0.107422,0.460449,0.850708,511
14274186,10013,-0.108154,0.458984,0.849976,512
14284173,9987,-0.107666,0.459839,0.851929,512
14294181,10008,-0.108032,0.459473,0.853027,509
14304189,10008,-0.108154,0.458496,0.851318,512
14314184,9995,-0.108643,0.459229,0.849365,507
14324180,9996,-0.107788,0.460449,0.847656,512
14334169,9989,-0.108398,0.460449,0.846436,509
14344180,10011,-0.107666,0.460449,0.845703,512
14354174,9994,-0.108643,0.460083,0.843872,508
14364171,9997,-0.109375,0.460693,0.846069,510
14374175,10004,-0.109009,0.463135,0.847778,504
14384189,10014,-0.109253,0.465698,0.847412,511
14394184,9995,-0.109985,0.468384,0.849243,506
14404169,9985,-0.109497,0.467896,0.848755,512
