t_us,dt_us,ax,ay,az,gx,gy,gz,mx,my,mz,ppg,condition
28376102,14437,-0.062134,-1.018066,0.064819,1.953125,-0.732422,3.78418,19.360352,-12.475586,84.606934,474,static
28391589,15487,-0.062378,-1.017578,0.065674,2.075195,-0.549316,3.662109,0.0,0.0,0.0,476,static
28406144,14555,-0.062988,-1.017212,0.065918,1.77002,-0.732422,3.662109,0.0,0.0,0.0,467,static
28420457,14313,-0.062988,-1.017822,0.066284,2.01416,-0.671387,3.662109,19.116211,-12.341309,82.458496,463,static
28436001,15544,-0.062622,-1.017822,0.065186,2.197266,-0.671387,3.90625,0.0,0.0,0.0,458,static
28449973,13972,-0.062256,-1.01709,0.063965,2.075195,-0.732422,3.967285,0.0,0.0,0.0,453,static
28464215,14242,-0.061401,-1.017456,0.064697,2.13623,-0.671387,3.723145,0.0,0.0,0.0,453,static
28478554,14339,-0.061401,-1.017456,0.064331,2.13623,-0.793457,3.967285,19.494629,-12.62207,82.373047,454,static
28493690,15136,-0.062622,-1.017334,0.065063,2.01416,-0.549316,3.90625,0.0,0.0,0.0,450,static
28508028,14338,-0.062622,-1.017334,0.065063,2.01416,-0.671387,3.90625,0.0,0.0,0.0,457,static
28522322,14294,-0.062378,-1.018311,0.064819,2.197266,-0.732422,3.90625,19.152832,-11.901855,82.983398,456,static
28537611,15289,-0.062622,-1.017456,0.066406,2.197266,-0.488281,3.90625,0.0,0.0,0.0,458,static
28551736,14125,-0.061768,-1.0177,0.06543,2.197266,-0.488281,3.90625,0.0,0.0,0.0,457,static
28566512,14776,-0.061401,-1.016846,0.063843,2.319336,-0.671387,3.90625,0.0,0.0,0.0,459,static
28580766,14254,-0.061401,-1.017456,0.064453,2.197266,-0.610352,3.540039,19.226074,-11.828613,82.666016,457,static
28596514,15748,-0.061035,-1.017334,0.06604,1.953125,-0.610352,3.662109,0.0,0.0,0.0,463,static
28610599,14085,-0.062744,-1.017578,0.065796,2.13623,-0.732422,3.479004,0.0,0.0,0.0,461,static
28625000,14401,-0.062256,-1.017212,0.067261,2.075195,-0.732422,3.662109,19.494629,-12.060547,83.47168,474,static
28640332,15332,-0.062622,-1.017212,0.064819,2.13623,-0.732422,3.723145,0.0,0.0,0.0,493,static
28654995,14663,-0.062012,-1.01709,0.064941,2.258301,-0.427246,3.78418,0.0,0.0,0.0,515,static
28671670,16675,-0.062378,-1.017456,0.06604,1.831055,-0.671387,3.90625,19.40918,-12.585449,82.409668,560,static
28688548,16878,-0.061523,-1.016846,0.066162,2.13623,-0.732422,3.662109,0.0,0.0,0.0,606,static
28703962,15414,-0.061157,-1.016846,0.064941,1.89209,-0.610352,3.78418,0.0,0.0,0.0,643,static
28718730,14768,-0.0625,-1.016968,0.06604,1.89209,-0.671387,3.78418,19.750977,-12.475586,82.141113,670,static
28734894,16164,-0.061523,-1.0177,0.065308,2.01416,-0.793457,3.601074,0.0,0.0,0.0,682,static
28749857,14963,-0.060791,-1.016846,0.065308,2.01416,-0.610352,3.845215,0.0,0.0,0.0,680,static
28765147,15290,-0.060669,-1.017822,0.06604,1.953125,-0.671387,3.78418,0.0,0.0,0.0,669,static
28780292,15145,-0.060913,-1.017944,0.065186,2.01416,-0.793457,3.662109,19.750977,-12.353516,82.617187,642,static
28796751,16459,-0.061157,-1.016846,0.064453,1.89209,-0.854492,3.479004,0.0,0.0,0.0,609,static
28812077,15326,-0.064575,-1.015625,0.064819,1.89209,-0.732422,3.479004,0.0,0.0,0.0,574,static
28827175,15098,-0.062744,-1.019775,0.06665,1.89209,-0.671387,3.540039,19.958496,-12.304688,83.862305,543,static
28843666,16491,-0.06189,-1.018799,0.064697,1.89209,-0.671387,3.845215,0.0,0.0,0.0,514,static
28859515,15849,-0.061157,-1.018066,0.067505,1.77002,-0.732422,3.662109,0.0,0.0,0.0,503,static
28874943,15428,-0.061646,-1.016846,0.066895,1.953125,-0.793457,3.540039,19.311523,-12.207031,82.641602,489,static
28890709,15766,-0.062744,-1.01709,0.065918,2.13623,-0.610352,3.601074,0.0,0.0,0.0,473,static
28907025,16316,-0.062744,-1.0177,0.065186,2.075195,-0.793457,3.90625,0.0,0.0,0.0,467,static
28921553,14528,-0.061646,-1.017212,0.066895,1.953125,-0.549316,3.967285,19.702148,-12.719727,83.215332,469,static
28937275,15722,-0.061523,-1.017334,0.06665,2.075195,-0.732422,4.211426,0.0,0.0,0.0,463,static
28951680,14405,-0.060303,-1.0177,0.066528,2.13623,-0.610352,3.967285,0.0,0.0,0.0,475,static
28965779,14099,-0.061646,-1.017822,0.066284,2.075195,-0.549316,3.845215,19.091797,-12.390137,82.666016,477,static
28981604,15825,-0.061523,-1.016479,0.066162,2.197266,-0.732422,3.845215,0.0,0.0,0.0,489,static
28997476,15872,-0.061523,-1.017334,0.065552,2.13623,-0.732422,3.967285,0.0,0.0,0.0,500,static
29012160,14684,-0.060913,-1.01709,0.064941,2.075195,-0.671387,3.90625,0.0,0.0,0.0,501,static
29026315,14155,-0.061035,-1.017578,0.066895,2.01416,-0.671387,3.90625,19.873047,-11.816406,83.398437,508,static
29043376,17061,-0.060547,-1.017578,0.066895,2.075195,-0.610352,3.967285,0.0,0.0,0.0,510,static
29058058,14682,-0.060913,-1.017822,0.066284,2.13623,-0.732422,3.845215,0.0,0.0,0.0,510,static
29072345,14287,-0.060303,-1.017822,0.066406,2.380371,-0.427246,3.723145,19.20166,-12.341309,84.008789,504,static
29087796,15451,-0.061157,-1.0177,0.065308,2.197266,-0.671387,3.662109,0.0,0.0,0.0,501,static
